,Unnamed: 0,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY,Fares FY,Operating Expenses FY,Average Cost per Trip FY,Average Fares per Trip FY,Lat,Long
100,129,Central Oregon Intergovernmental Council,MB,PT,Active,Full Reporter,Bend,OR,344,"Bend, OR",40.0,83794.0,75.0,127940.0,2017.0,6.0,2017.0,1469165.0,389594.0,3.7710000000000004,338669.0,2522604.0,6.475,0.8693,44.0581728,-121.3153096
101,131,City of Portland,SR,PT,Active,Full Reporter,Portland,OR,24,"Portland, OR-WA",524.0,1849898.0,11.0,72832.0,2017.0,6.0,2017.0,9819965.0,4710854.0,2.0845,801809.0,16405470.0,3.4825,0.1702,45.5202471,-122.6741949
102,133,City of Portland,TR,PT,Active,Full Reporter,Portland,OR,24,"Portland, OR-WA",524.0,1849898.0,11.0,72832.0,2017.0,6.0,2017.0,1382052.0,2159456.0,0.64,774134.0,2745450.0,1.2714,0.3585,45.5202471,-122.6741949
103,134,"Ride Connection, Inc.",DR,DO,Active,Full Reporter,Portland,OR,24,"Portland, OR-WA",524.0,1849898.0,1192.0,1364620.0,2017.0,6.0,2017.0,201640.0,77410.0,2.6048,0.0,5152736.0,66.5642,0.0,45.5202471,-122.6741949
104,135,"Ride Connection, Inc.",DT,PT,Active,Full Reporter,Portland,OR,24,"Portland, OR-WA",524.0,1849898.0,1192.0,1364620.0,2017.0,6.0,2017.0,362118.0,50128.0,7.2239,0.0,1272590.0,25.3868,0.0,45.5202471,-122.6741949
105,136,"Ride Connection, Inc.",MB,DO,Active,Full Reporter,Portland,OR,24,"Portland, OR-WA",524.0,1849898.0,1192.0,1364620.0,2017.0,6.0,2017.0,339454.0,112031.0,3.03,0.0,735030.0,6.561,0.0,45.5202471,-122.6741949
106,137,Ada County Highway District Commuteride,VP,DO,Active,Full Reporter,Boise,ID,108,"Boise City, ID",134.0,349684.0,15134.0,814966.0,2017.0,9.0,2017.0,11781856.0,180757.0,65.1806,980002.0,978154.0,5.4114,5.4217,43.61656,-116.200835
107,138,Rhode Island Public Transit Authority,DR,DO,Active,Full Reporter,Providence,RI,39,"Providence, RI-MA",545.0,1190956.0,1436.0,1048319.0,2017.0,6.0,2017.0,3143629.0,328065.0,9.5823,519430.0,11196385.0,34.1286,1.5833,41.8239891,-71.4128343
108,140,Rhode Island Public Transit Authority,DT,PT,Active,Full Reporter,Providence,RI,39,"Providence, RI-MA",545.0,1190956.0,1436.0,1048319.0,2017.0,6.0,2017.0,1015383.0,34064.0,29.8081,49276.0,1126145.0,33.0597,1.4466,41.8239891,-71.4128343
109,141,Rhode Island Public Transit Authority,MB,DO,Active,Full Reporter,Providence,RI,39,"Providence, RI-MA",545.0,1190956.0,1436.0,1048319.0,2017.0,6.0,2017.0,72630014.0,16239062.0,4.4725,19507063.0,90834062.0,5.5936,1.2012,41.8239891,-71.4128343
110,142,Rhode Island Public Transit Authority,VP,PT,Active,Full Reporter,Providence,RI,39,"Providence, RI-MA",545.0,1190956.0,1436.0,1048319.0,2017.0,6.0,2017.0,97434.0,1728.0,56.3854,12818.0,98381.0,56.9334,7.4178,41.8239891,-71.4128343
111,146,Massachusetts Bay Transportation Authority,CR,PT,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,3244.0,3109308.0,2017.0,6.0,2017.0,697665040.0,33949637.0,20.55,218382654.0,399040465.0,11.7539,6.4325,42.3602534,-71.0582912
112,147,Massachusetts Bay Transportation Authority,DR,PT,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,3244.0,3109308.0,2017.0,6.0,2017.0,17077017.0,1985115.0,8.6025,6070760.0,103493764.0,52.1349,3.0581,42.3602534,-71.0582912
113,148,Massachusetts Bay Transportation Authority,FB,PT,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,3244.0,3109308.0,2017.0,6.0,2017.0,16570127.0,1489508.0,11.1246,12133183.0,10714967.0,7.1936,8.1458,42.3602534,-71.0582912
114,149,Massachusetts Bay Transportation Authority,HR,DO,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,3244.0,3109308.0,2017.0,6.0,2017.0,557734891.0,164102709.0,3.3987,228678232.0,355050078.0,2.1636,1.3935,42.3602534,-71.0582912
115,150,Massachusetts Bay Transportation Authority,LR,DO,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,3244.0,3109308.0,2017.0,6.0,2017.0,158992398.0,62296430.0,2.5522,83191624.0,187119893.0,3.0037,1.3354,42.3602534,-71.0582912
116,151,Massachusetts Bay Transportation Authority,MB,DO,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,3244.0,3109308.0,2017.0,6.0,2017.0,274990173.0,105457861.0,2.6076,98035221.0,434511798.0,4.1202,0.9296,42.3602534,-71.0582912
117,152,Massachusetts Bay Transportation Authority,MB,PT,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,3244.0,3109308.0,2017.0,6.0,2017.0,1825365.0,868211.0,2.1024,234672.0,2513438.0,2.895,0.2703,42.3602534,-71.0582912
118,153,Massachusetts Bay Transportation Authority,RB,DO,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,3244.0,3109308.0,2017.0,6.0,2017.0,19893655.0,10538096.0,1.8878,10838085.0,18489929.0,1.7546,1.0285,42.3602534,-71.0582912
119,154,Massachusetts Bay Transportation Authority,TB,DO,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,3244.0,3109308.0,2017.0,6.0,2017.0,4559747.0,1988765.0,2.2928,1916535.0,12062585.0,6.0654,0.9637,42.3602534,-71.0582912
120,155,Brockton Area Transit Authority,DR,PT,Active,Full Reporter,Brockton,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,86.0,254648.0,2017.0,6.0,2017.0,1137076.0,206568.0,5.5046,1197610.0,4033329.0,19.5254,5.7977,42.0834335,-71.0183787
121,156,Brockton Area Transit Authority,MB,PT,Active,Full Reporter,Brockton,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,86.0,254648.0,2017.0,6.0,2017.0,18299553.0,2720902.0,6.7255,2446938.0,11226125.0,4.1259,0.8993,42.0834335,-71.0183787
122,157,Lowell Regional Transit Authority,DR,DO,Active,Full Reporter,Lowell,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,282.0,338186.0,2017.0,6.0,2017.0,344337.0,59063.0,5.83,64624.0,883879.0,14.965,1.0942,42.6334247,-71.3161718
123,158,Lowell Regional Transit Authority,DR,PT,Active,Full Reporter,Lowell,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,282.0,338186.0,2017.0,6.0,2017.0,281944.0,54853.0,5.14,65074.0,1493831.0,27.2334,1.1863,42.6334247,-71.3161718
124,160,Lowell Regional Transit Authority,MB,PT,Active,Full Reporter,Lowell,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,282.0,338186.0,2017.0,6.0,2017.0,6885841.0,1425640.0,4.83,1171651.0,9172328.0,6.4338,0.8218,42.6334247,-71.3161718
125,161,Southeastern Regional Transit Authority,DR,PT,Active,Full Reporter,New Bedford,MA,219,"New Bedford, MA",55.0,149443.0,47.0,186731.0,2017.0,6.0,2017.0,388733.0,66061.0,5.8845,154728.0,3048620.0,46.1486,2.3422,41.6362152,-70.934205
126,162,Southeastern Regional Transit Authority,MB,PT,Active,Full Reporter,New Bedford,MA,219,"New Bedford, MA",55.0,149443.0,47.0,186731.0,2017.0,6.0,2017.0,8590963.0,2668001.0,3.22,2258330.0,14084571.0,5.2791,0.8465,41.6362152,-70.934205
127,163,Berkshire Regional Transit Authority,DR,PT,Active,Full Reporter,Pittsfield,MA,448,"Pittsfield, MA",34.0,59124.0,384.0,127500.0,2017.0,6.0,2017.0,167111.0,26387.0,6.3331,131492.0,884956.0,33.5376,4.9832,42.4500967,-73.2453785
128,165,Berkshire Regional Transit Authority,MB,PT,Active,Full Reporter,Pittsfield,MA,448,"Pittsfield, MA",34.0,59124.0,384.0,127500.0,2017.0,6.0,2017.0,4860889.0,539699.0,9.0067,701078.0,5055427.0,9.3671,1.2990000000000002,42.4500967,-73.2453785
129,166,Pioneer Valley Transit Authority,DR,PT,Active,Full Reporter,Springfield,MA,65,"Springfield, MA-CT",349.0,621300.0,302.0,551543.0,2017.0,6.0,2017.0,2584350.0,298254.0,8.6649,734611.0,9198784.0,30.8421,2.463,39.7990175,-89.6439575
130,167,Pioneer Valley Transit Authority,MB,PT,Active,Full Reporter,Springfield,MA,65,"Springfield, MA-CT",349.0,621300.0,302.0,551543.0,2017.0,6.0,2017.0,43155648.0,11466707.0,3.7636,6559719.0,35749503.0,3.1177,0.5721,39.7990175,-89.6439575
131,168,Merrimack Valley Regional Transit Authority,CB,PT,Active,Full Reporter,Haverhill,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,225.0,306339.0,2017.0,6.0,2017.0,1714761.0,63104.0,27.1736,374548.0,563870.0,8.9356,5.9354,42.7777829,-71.0767724
132,169,Merrimack Valley Regional Transit Authority,DR,PT,Active,Full Reporter,Haverhill,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,225.0,306339.0,2017.0,6.0,2017.0,433225.0,75735.0,5.7203,155155.0,2274954.0,30.0383,2.0487,42.7777829,-71.0767724
133,170,Merrimack Valley Regional Transit Authority,MB,PT,Active,Full Reporter,Haverhill,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,225.0,306339.0,2017.0,6.0,2017.0,9327390.0,2158265.0,4.3217,1262395.0,13817654.0,6.4022,0.5849,42.7777829,-71.0767724
134,171,Worcester Regional Transit Authority,DR,DO,Active,Full Reporter,Worcester,MA,81,"Worcester, MA-CT",304.0,486514.0,866.0,479329.0,2017.0,6.0,2017.0,174398.0,35626.0,4.8952,70212.0,1998294.0,56.0909,1.9708,52.1911849,-2.2206585
135,172,Worcester Regional Transit Authority,DR,PT,Active,Full Reporter,Worcester,MA,81,"Worcester, MA-CT",304.0,486514.0,866.0,479329.0,2017.0,6.0,2017.0,655053.0,99947.0,6.553999999999999,147850.0,2161311.0,21.6246,1.4793,52.1911849,-2.2206585
136,173,Worcester Regional Transit Authority,DT,PT,Active,Full Reporter,Worcester,MA,81,"Worcester, MA-CT",304.0,486514.0,866.0,479329.0,2017.0,6.0,2017.0,259387.0,56108.0,4.623,111177.0,951512.0,16.9586,1.9815,52.1911849,-2.2206585
137,174,Worcester Regional Transit Authority,MB,DO,Active,Full Reporter,Worcester,MA,81,"Worcester, MA-CT",304.0,486514.0,866.0,479329.0,2017.0,6.0,2017.0,13593400.0,3598964.0,3.7769999999999997,3074009.0,19774337.0,5.4945,0.8541,52.1911849,-2.2206585
138,175,Worcester Regional Transit Authority,MB,PT,Active,Full Reporter,Worcester,MA,81,"Worcester, MA-CT",304.0,486514.0,866.0,479329.0,2017.0,6.0,2017.0,1776.0,277.0,6.4116,299.0,14027.0,50.638999999999996,1.0794,52.1911849,-2.2206585
139,179,Greater Portland Transit District,MB,DO,Active,Full Reporter,Portland,ME,177,"Portland, ME",136.0,203914.0,71.0,109535.0,2017.0,12.0,2017.0,6406903.0,1850686.0,3.4619,1942610.0,8117917.0,4.3864,1.0497,45.5202471,-122.6741949
140,180,Greater Hartford Transit District,DR,PT,Active,Full Reporter,Hartford,CT,47,"Hartford, CT",516.0,924859.0,620.0,1248287.0,2017.0,6.0,2017.0,4446531.0,503818.0,8.8257,1334318.0,16531819.0,32.8131,2.6484,41.764582,-72.6908547
141,182,Southeast Area Transit,DR,PT,Active,Full Reporter,Preston,CT,174,"Norwich-New London, CT-RI",152.0,209190.0,305.0,158629.0,2017.0,6.0,2017.0,25679.0,5914.0,4.3421,20300.0,223757.0,37.8351,3.4325,53.7593363,-2.6992717
142,183,Southeast Area Transit,MB,DO,Active,Full Reporter,Preston,CT,174,"Norwich-New London, CT-RI",152.0,209190.0,305.0,158629.0,2017.0,6.0,2017.0,5932087.0,1003315.0,5.9125,1166879.0,6002705.0,5.9829,1.163,53.7593363,-2.6992717
143,184,Valley Transit District,DR,DO,Active,Full Reporter,Derby,CT,48,"Bridgeport-Stamford, CT-NY",466.0,923311.0,58.0,88364.0,2017.0,6.0,2017.0,453260.0,65682.0,6.9008,72013.0,1525219.0,23.2213,1.0964,52.9212617,-1.4761491
144,185,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,CB,PT,Active,Full Reporter,New Britain,CT,47,"Hartford, CT",516.0,924859.0,13.0,73941.0,2017.0,6.0,2017.0,4689354.0,214896.0,21.8215,219876.0,3357054.0,15.6218,1.0232,-5.2245435,151.55707835172
145,186,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,MB,PT,Active,Full Reporter,New Britain,CT,47,"Hartford, CT",516.0,924859.0,13.0,73941.0,2017.0,6.0,2017.0,824474.0,170109.0,4.8467,112959.0,1128820.0,6.6359,0.664,-5.2245435,151.55707835172
146,187,"New Britain Transportation Company, Inc.",MB,DO,Inactive,Full Reporter,Berlin,CT,46,"Hartford, CT",469.0,851535.0,81.0,203562.0,2010.0,6.0,2010.0,4462246.0,548880.0,8.1297,484065.0,2514158.0,4.5805,0.8819,52.5170365,13.3888599
147,188,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,MB,DO,Active,Full Reporter,Hartford,CT,47,"Hartford, CT",516.0,924859.0,664.0,851535.0,2017.0,6.0,2017.0,83696840.0,13945508.0,6.0017,15125451.0,85768710.0,6.1503,1.0846,41.764582,-72.6908547
148,189,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,RB,DO,Active,Full Reporter,Hartford,CT,47,"Hartford, CT",516.0,924859.0,664.0,851535.0,2017.0,6.0,2017.0,7856886.0,1485649.0,5.2885,1226388.0,9105566.0,6.129,0.8255,41.764582,-72.6908547
149,190,The Greater New Haven Transit District,DR,DO,Active,Full Reporter,Hamden,CT,72,"New Haven, CT",306.0,562839.0,197.0,451486.0,2017.0,6.0,2017.0,1625654.0,234783.0,6.9241,216179.0,10441927.0,44.4748,0.9208,41.3959287,-72.8968716
150,194,Greater Bridgeport Transit Authority,DR,PT,Active,Full Reporter,Bridgeport,CT,48,"Bridgeport-Stamford, CT-NY",466.0,923311.0,104.0,349751.0,2017.0,6.0,2017.0,675853.0,97493.0,6.9323,293450.0,2900297.0,29.7488,3.01,41.1670412,-73.2048348
151,195,Greater Bridgeport Transit Authority,MB,DO,Active,Full Reporter,Bridgeport,CT,48,"Bridgeport-Stamford, CT-NY",466.0,923311.0,104.0,349751.0,2017.0,6.0,2017.0,17145461.0,5477783.0,3.13,5543413.0,17896468.0,3.2671,1.012,41.1670412,-73.2048348
152,197,Housatonic Area Regional Transit,DR,DO,Active,Full Reporter,Danbury,CT,201,"Danbury, CT-NY",132.0,168136.0,124.0,154855.0,2017.0,6.0,2017.0,430113.0,64196.0,6.7,77858.0,1920042.0,29.9091,1.2128,41.394817,-73.4540111
153,198,Housatonic Area Regional Transit,MB,DO,Active,Full Reporter,Danbury,CT,201,"Danbury, CT-NY",132.0,168136.0,124.0,154855.0,2017.0,6.0,2017.0,4880265.0,717686.0,6.8,782303.0,5266019.0,7.3375,1.09,41.394817,-73.4540111
154,199,"New Britain Transportation Company, Inc.",MB,DO,Inactive,Full Reporter,Berlin,CT,46,"Hartford, CT",469.0,851535.0,27.0,60062.0,2006.0,6.0,2006.0,184976.0,40654.0,4.55,40818.0,213122.0,5.2423,1.004,52.5170365,13.3888599
155,200,Cape Ann Transportation Authority,DR,PT,Active,Full Reporter,Gloucester,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,80.0,54099.0,2017.0,6.0,2017.0,138524.0,30045.0,4.6106,25041.0,747838.0,24.8906,0.8334,51.8653705,-2.2458192
156,201,Cape Ann Transportation Authority,MB,PT,Active,Full Reporter,Gloucester,MA,10,"Boston, MA-NH-RI",1873.0,4181019.0,80.0,54099.0,2017.0,6.0,2017.0,784402.0,199014.0,3.9414,157834.0,1755375.0,8.8204,0.7931,51.8653705,-2.2458192
157,202,Connecticut Department of Transportation - CTTRANSIT New Haven Division,MB,DO,Active,Full Reporter,Hartford,CT,72,"New Haven, CT",306.0,562839.0,456.0,531314.0,2017.0,6.0,2017.0,26639050.0,8016583.0,3.323,7475531.0,48420303.0,6.04,0.9325,41.764582,-72.6908547
158,203,Connecticut Department of Transportation - CTTRANSIT Stamford Division,MB,DO,Active,Full Reporter,Hartford,CT,48,"Bridgeport-Stamford, CT-NY",466.0,923311.0,133.0,281327.0,2017.0,6.0,2017.0,10215598.0,2954460.0,3.4577,3836150.0,16930702.0,5.7306,1.2984,41.764582,-72.6908547
159,204,Norwalk Transit District,DR,DO,Active,Full Reporter,Norwalk,CT,48,"Bridgeport-Stamford, CT-NY",466.0,923311.0,45.0,108700.0,2017.0,6.0,2017.0,259240.0,50116.0,5.1728,199429.0,2889247.0,57.6512,3.9793,41.1175966,-73.4078968
160,205,Norwalk Transit District,DR,PT,Active,Full Reporter,Norwalk,CT,48,"Bridgeport-Stamford, CT-NY",466.0,923311.0,45.0,108700.0,2017.0,6.0,2017.0,316680.0,60467.0,5.2372,111556.0,2261515.0,37.4008,1.8449,41.1175966,-73.4078968
161,206,Norwalk Transit District,MB,DO,Active,Full Reporter,Norwalk,CT,48,"Bridgeport-Stamford, CT-NY",466.0,923311.0,45.0,108700.0,2017.0,6.0,2017.0,5314876.0,1455007.0,3.6528,1551347.0,8848202.0,6.0812,1.0662,41.1175966,-73.4078968
162,207,Norwalk Transit District,MB,PT,Active,Full Reporter,Norwalk,CT,48,"Bridgeport-Stamford, CT-NY",466.0,923311.0,45.0,108700.0,2017.0,6.0,2017.0,27029.0,24797.0,1.09,43259.0,280971.0,11.3308,1.7445,41.1175966,-73.4078968
163,208,Montachusett Regional Transit Authority,DR,PT,Active,Full Reporter,Fitchburg,MA,269,"Leominster-Fitchburg, MA",65.0,116960.0,624.0,228778.0,2017.0,6.0,2017.0,3035888.0,388546.0,7.8135,3781058.0,10562566.0,27.1849,9.7313,42.5834228,-71.8022956
164,209,Montachusett Regional Transit Authority,DT,PT,Active,Full Reporter,Fitchburg,MA,269,"Leominster-Fitchburg, MA",65.0,116960.0,624.0,228778.0,2017.0,6.0,2017.0,82017.0,10995.0,7.4595,21888.0,93237.0,8.4799,1.9907,42.5834228,-71.8022956
165,210,Montachusett Regional Transit Authority,MB,PT,Active,Full Reporter,Fitchburg,MA,269,"Leominster-Fitchburg, MA",65.0,116960.0,624.0,228778.0,2017.0,6.0,2017.0,2341932.0,564321.0,4.15,689349.0,5225758.0,9.2603,1.2216,42.5834228,-71.8022956
166,211,Middletown Transit District,DR,DO,Active,Full Reporter,Middletown,CT,47,"Hartford, CT",516.0,924859.0,193.0,90320.0,2017.0,6.0,2017.0,174359.0,34171.0,5.1025,59778.0,722813.0,21.1528,1.7494,41.5623178,-72.6509061
167,213,Middletown Transit District,MB,DO,Active,Full Reporter,Middletown,CT,47,"Hartford, CT",516.0,924859.0,193.0,90320.0,2017.0,6.0,2017.0,2202318.0,348022.0,6.3281,176870.0,2161434.0,6.2106,0.5082,41.5623178,-72.6509061
168,216,Greater Attleboro-Taunton Regional Transit Authority,DR,PT,Active,Full Reporter,Taunton,MA,39,"Providence, RI-MA",545.0,1190956.0,835.0,572140.0,2017.0,6.0,2017.0,1607602.0,293626.0,5.475,258775.0,7052278.0,24.0179,0.8813,51.0150004,-3.1029395
169,217,Greater Attleboro-Taunton Regional Transit Authority,MB,PT,Active,Full Reporter,Taunton,MA,39,"Providence, RI-MA",545.0,1190956.0,835.0,572140.0,2017.0,6.0,2017.0,4053531.0,764345.0,5.3033,634542.0,7463083.0,9.764,0.8302,51.0150004,-3.1029395
170,218,Chittenden County Transportation Authority,CB,DO,Active,Full Reporter,Burlington,VT,285,"Burlington, VT",62.0,108740.0,61.0,93656.0,2017.0,6.0,2017.0,4341905.0,182479.0,23.794,558228.0,2507974.0,13.7439,3.0591,44.4762975,-73.2135472
171,219,Chittenden County Transportation Authority,DR,PT,Active,Full Reporter,Burlington,VT,285,"Burlington, VT",62.0,108740.0,61.0,93656.0,2017.0,6.0,2017.0,318173.0,48848.0,6.5135,99511.0,1234146.0,25.265,2.0372,44.4762975,-73.2135472
172,220,Chittenden County Transportation Authority,MB,DO,Active,Full Reporter,Burlington,VT,285,"Burlington, VT",62.0,108740.0,61.0,93656.0,2017.0,6.0,2017.0,5560110.0,2087693.0,2.6633,1660214.0,9373521.0,4.4899,0.7952,44.4762975,-73.2135472
173,223,Cooperative Alliance for Seacoast Transportation,DR,DO,Active,Full Reporter,Dover,NH,331,"Dover-Rochester, NH-ME",66.0,88087.0,368.0,166975.0,2017.0,9.0,2017.0,107267.0,18042.0,5.9454,102799.0,1341907.0,74.3768,5.6978,51.1251275,1.3134228
174,224,Cooperative Alliance for Seacoast Transportation,MB,DO,Active,Full Reporter,Dover,NH,331,"Dover-Rochester, NH-ME",66.0,88087.0,368.0,166975.0,2017.0,9.0,2017.0,3654640.0,439761.0,8.3105,672193.0,3816284.0,8.6781,1.5285,51.1251275,1.3134228
175,227,Nashua Transit System,DR,PT,Active,Full Reporter,Nashua,NH,160,"Nashua, NH-MA",182.0,226400.0,32.0,86933.0,2017.0,6.0,2017.0,115429.0,17126.0,6.74,32052.0,984923.0,57.5104,1.8715,42.7653662,-71.467566
176,229,Nashua Transit System,MB,PT,Active,Full Reporter,Nashua,NH,160,"Nashua, NH-MA",182.0,226400.0,32.0,86933.0,2017.0,6.0,2017.0,2060877.0,467319.0,4.41,350789.0,1860160.0,3.9805,0.7506,42.7653662,-71.467566
177,230,Casco Bay Island Transit District,FB,DO,Active,Full Reporter,Portland,ME,177,"Portland, ME",136.0,203914.0,111.0,66765.0,2017.0,3.0,2017.0,3896377.0,1086449.0,3.5863,2629974.0,6198451.0,5.7052,2.4207,45.5202471,-122.6741949
178,232,"Northeast Transportation Company, Inc.",DR,DO,Inactive,Full Reporter,Waterbury,CT,162,"Waterbury, CT",98.0,189026.0,58.0,189026.0,2010.0,6.0,2010.0,1064252.0,124919.0,8.5195,277010.0,3695461.0,29.5829,2.2175,41.5538091,-73.0438362
179,233,"Northeast Transportation Company, Inc.",MB,DO,Inactive,Full Reporter,Waterbury,CT,162,"Waterbury, CT",98.0,189026.0,58.0,189026.0,2010.0,6.0,2010.0,5184755.0,2648358.0,1.9577,1503028.0,7480466.0,2.8246,0.5675,41.5538091,-73.0438362
180,238,"Western Maine Transportation Services, Inc.",DR,DO,Active,Full Reporter,Auburn,ME,446,"Lewiston, ME",35.0,59397.0,4247.0,188015.0,2017.0,9.0,2017.0,221825.0,52471.0,4.2276,30908.0,1304761.0,24.8663,0.589,32.527002,-85.4367484053398
181,239,"Western Maine Transportation Services, Inc.",MB,DO,Active,Full Reporter,Auburn,ME,446,"Lewiston, ME",35.0,59397.0,4247.0,188015.0,2017.0,9.0,2017.0,254071.0,160673.0,1.5813,18844.0,936976.0,5.8316,0.1173,32.527002,-85.4367484053398
182,240,Connecticut Department of Transportation,CB,PT,Active,Full Reporter,Newington,CT,47,"Hartford, CT",516.0,924859.0,171.0,448608.0,2017.0,6.0,2017.0,3810329.0,206439.0,18.4574,653045.0,2243540.0,10.8678,3.1634,41.6978777,-72.7237063
183,241,Connecticut Department of Transportation,CR,PT,Active,Full Reporter,Newington,CT,47,"Hartford, CT",516.0,924859.0,171.0,448608.0,2017.0,6.0,2017.0,19960641.0,800356.0,24.9397,2486436.0,30146327.0,37.6661,3.1067,41.6978777,-72.7237063
184,244,Cape Cod Regional Transit Authority,DR,PT,Active,Full Reporter,Hyannis,MA,152,"Barnstable Town, MA",277.0,246695.0,394.0,221049.0,2017.0,6.0,2017.0,3659670.0,489694.0,7.4734,5537033.0,11743491.0,23.9813,11.3071,41.651513,-70.2825918
185,245,Cape Cod Regional Transit Authority,DT,PT,Active,Full Reporter,Hyannis,MA,152,"Barnstable Town, MA",277.0,246695.0,394.0,221049.0,2017.0,6.0,2017.0,1960918.0,89870.0,21.8195,6046364.0,6295890.0,70.0555,67.279,41.651513,-70.2825918
186,246,Cape Cod Regional Transit Authority,MB,PT,Active,Full Reporter,Hyannis,MA,152,"Barnstable Town, MA",277.0,246695.0,394.0,221049.0,2017.0,6.0,2017.0,8549482.0,624767.0,13.6843,1034017.0,6491646.0,10.3905,1.655,41.651513,-70.2825918
187,247,Milford Transit District,DR,DO,Active,Full Reporter,Milford,CT,48,"Bridgeport-Stamford, CT-NY",466.0,923311.0,24.0,52759.0,2017.0,6.0,2017.0,251715.0,47460.0,5.3037,172660.0,833785.0,17.5682,3.638,41.2222218,-73.0570603
188,248,Milford Transit District,MB,DO,Active,Full Reporter,Milford,CT,48,"Bridgeport-Stamford, CT-NY",466.0,923311.0,24.0,52759.0,2017.0,6.0,2017.0,1594445.0,320763.0,4.9708,231086.0,1448346.0,4.5153,0.7204,41.2222218,-73.0570603
189,249,Greater Hartford Ridesharing Corporation - The Rideshare Company,VP,DO,Active,Full Reporter,Bloomfield,CT,47,"Hartford, CT",516.0,924859.0,4909.0,3708000.0,2015.0,6.0,2015.0,3572132.0,91746.0,38.935,361342.0,296881.0,3.2359,3.9385,40.806767,-74.1854226
