,FuelCode,StationName,Address,City,State_ABRR,Location,ZIP,Latitude,Longitude
224,CNG,Ward Alternative Energy - Longmont CNG Station,1100 S Sherman St,Longmont,CO,COLORADO,80501,40.146413700000004,-105.1145973
225,ELEC,Hampton Inn,47 Farrell St,Rutland,VT,VERMONT,5701,43.583933,-72.96996700000001
226,LPG,Connelly RV Resort and Kamper's Lodge,3465 US Highway 301 N,Wilson,NC,NORTH CAROLINA,27893,35.746035,-77.873964
227,CNG,Ohio Department of Transportation - District 12,5500 Transportation Blvd,Garfield Heights,OH,OHIO,44125,41.415443700000004,-81.6151916
228,ELEC,Nelson Nissan,800 W Queens St,Broken Arrow,OK,OKLAHOMA,74012,36.071228000000005,-95.80045799999999
229,ELEC,TUCSON RENTAL,9855 E Speedway Blvd,Tucson,AZ,ARIZONA,85748,32.2361565,-110.78179170000001
230,LPG,U-Haul,1768 N Glenstone Ave,Springfield,MO,MISSOURI,65803,37.2299669,-93.2612323
231,LPG,Suburban Propane,2230 Lansing Rd,Charlotte,MI,MICHIGAN,48813,42.5922489,-84.7911848
232,ELEC,Mountain Edge Cafe,320 NW Santiam Blvd,Mill City,OR,OREGON,97360,44.757142,-122.48088500000001
233,ELEC,Brown's Fairfax Nissan,11010 Fairfax Blvd,Fairfax,VA,VIRGINIA,22030,38.8530341,-77.3244478
234,LPG,Froman Oil & Propane,17951 S Highway 66,Claremore,OK,OKLAHOMA,74017,36.353369,-95.58416690000001
235,LPG,Ted Johnson Propane,5140 N Elton St,Baldwin Park,CA,CALIFORNIA,91706,34.106238,-117.9505061
236,CNG,SunLine Transit Agency,32505 Harry Oliver Tr,Thousand Palms,CA,CALIFORNIA,92276,33.8153399,-116.39428329999998
237,ELEC,NECA-IBEW Electrical Training Center,16021 NE Airport Way,Portland,OR,OREGON,97230,45.557884,-122.497748
238,CNG,Alternative Vehicle Service Group - Tewksbury,20 Main St,Tewksbury,MA,MASSACHUSETTS,1876,42.628424,-71.2734198
239,LPG,Thompson Gas,1225 W D St,North Wilkesboro,NC,NORTH CAROLINA,28659,36.1592725,-81.15363470000001
240,ELEC,BROOKFIELD WEST,355 S Grand Ave,LA,CA,CALIFORNIA,90071,34.052541399999996,-118.25296609999998
241,ELEC,INTUIT INC,2750 Coast Ave,Mountain View,CA,CALIFORNIA,94043,37.4298846,-122.0966473
242,ELEC,Firelite Lodge,7035 N Lake Blvd,Tahoe Vista,CA,CALIFORNIA,96148,39.2396769,-120.0477726
243,ELEC,Central Connecticut State University - Student Center,105 Ella Grasso Blvd,New Britain,CT,CONNECTICUT,6053,41.693068,-72.767971
244,ELEC,InterCity Transit,526 Pattison SE,Olympia,WA,WASHINGTON,98506,47.044295700000006,-122.85764409999999
245,ELEC,Walmart #2321 - Kailua-Kona HI,75-1015 Henry St,Kailua-Kona,HI,HAWAII,96740,19.645467,-155.99028700000002
246,ELEC,NRG eVgo - Katy Mills Mall,5000 Katy Mills Cir,Katy,TX,TEXAS,77494,29.775709000000003,-95.807992
247,ELEC,UW,1390 University Ave,Madison,WI,WISCONSIN,53706,43.074136700000004,-89.40863540000001
248,LPG,Pilot Travel Center,2115 Highway 395,Stanfield,OR,OREGON,97875,45.765844799999996,-119.2056882
249,ELEC,Ingles Market,915 Merrimon Ave,Asheville,NC,NORTH CAROLINA,28804,35.630596000000004,-82.552083
250,ELEC,"""North 40"" Parking Lot",1647 L Ave,Plano,TX,TEXAS,75074,33.021846999999994,-96.697517
251,CNG,City of Los Angeles - Port of Los Angeles - Administration,325 S Palos Verdes St,Los Angeles,CA,CALIFORNIA,90731,33.7411549,-118.28136709999998
252,ELEC,Data Cave,2425 Technology Blvd,Columbus,IN,INDIANA,47201,39.183267,-85.8947
253,ELEC,Gay Brewer Jr Golf Course,469 Parkway Dr,Lexington,KY,KENTUCKY,40504,38.035604299999996,-84.52542270000001
254,ELEC,AutoNation Nissan of Marietta,925 Cobb Pkwy SE,Marietta,GA,GEORGIA,30060,33.9298795,-84.5086792
255,LPG,Blossman Gas Inc,560 S 16th Ave,Laurel,MS,MISSISSIPPI,39440,31.6848419,-89.1468252
256,ELEC,JBG - Choke Cherry - Rockville MD,1 Choke Cherry Road,Rockville,MD,MARYLAND,20850,39.112689,-77.185113
257,ELEC,Roland D Kelly Nissan,420 Cabot St,Beverly,MA,MASSACHUSETTS,1915,42.560051,-70.884297
258,ELEC,OUC,5151 Raleigh St,Orlando,FL,FLORIDA,32811,28.528024699999996,-81.4475861
259,ELEC,Echo Aventura,3250 NE 188 Street,Aventura,FL,FLORIDA,33180,25.949131,-80.1354575
260,LPG,Potts Gas Co,12728 State Highway 19,Canton,TX,TEXAS,75103,32.6059006,-95.85029229999999
261,ELEC,TRANSCOMM,2 E Concord St,Boston,MA,MASSACHUSETTS,2118,42.334818799999994,-71.071088
262,ELEC,City of Richmond - Main Street Center,900 E Broad St,Richmond,VA,VIRGINIA,23219,37.5409689,-77.432979
263,LPG,Waltlou Propane Gas,455 Cambridge St,Fredericksburg,VA,VIRGINIA,22405,38.343364,-77.4596989
264,ELEC,2800 San Jacinto,2800 San Jacinto,Houston,TX,TEXAS,77004,29.742915999999997,-95.373811
265,ELEC,Las Vegas Convention Center,3150 Paradise Rd,Las Vegas,NV,NEVADA,89109,36.132778,-115.15527800000001
266,ELEC,Fox Studio Operations,10201 Pico Blvd,Los Angeles,CA,CALIFORNIA,90035,34.049144,-118.41269399999999
267,ELEC,DRY CREEK INN,198 Dry Creek Rd,Healdsburg,CA,CALIFORNIA,95448,38.625914,-122.87678419999999
268,ELEC,Colorado Mountain College - Leadville,901 S Highway 24,Leadville,CO,COLORADO,80461,39.2401051,-106.30247759999999
269,ELEC,CPSE-SATX,4821 Broadway St,San Antonio,TX,TEXAS,78209,29.470615000000002,-98.464322
270,ELEC,Westin Kierland Resort and Spa,6902 E. Greenway,Scottsdale,AZ,ARIZONA,85254,33.625432,-111.93287099999999
271,LPG,U-Haul,55 E 3900 S,Salt Lake City,UT,UTAH,84107,40.687699,-111.889744
272,LPG,Fencl Oil & LP Co,2345 172nd Ave,Decorah,IA,IOWA,52101,43.277105999999996,-91.74005600000001
273,LPG,Western Propane Services Inc,12600 Western Ave,Garden Grove,CA,CALIFORNIA,92841,33.779011100000005,-118.00119550000001
274,LPG,Servigas - Ikard & Newsom,8319 Highway 478,Vado,NM,NEW MEXICO,88072,32.1157308,-106.6650808
275,ELEC,Ruby Falls,1720 South Scenic Hwy,Chattanooga,TN,TENNESSEE,37409,35.018887,-85.33976700000001
276,ELEC,Sierra Club,503 W Franklin,Boise,ID,IDAHO,83702,43.6184226,-116.1955915
277,ELEC,Hall Nissan,3417 Western Branch Blvd,Chesapeake,VA,VIRGINIA,23321,36.8650124,-76.41815159999999
278,ELEC,Portland General Electric,7800 SW Mohawk St,Tualatin,OR,OREGON,97062,45.375865000000005,-122.75821
279,ELEC,JNS,3320 Grove Ave,Berwyn,IL,ILLINOIS,60402,41.831528000000006,-87.794338
280,ELEC,NRG eVgo - Whole Foods Market,3000 Telegraph Ave,Berkeley,CA,CALIFORNIA,94705,37.855671,-122.260645
281,ELEC,CARCHARGING,350 E 30th St,New York,NY,NEW YORK,10016,40.741368,-73.975668
282,ELEC,AVALON CHARGE,3000 Old Milton Pkwy,Alpharetta,GA,GEORGIA,30004,34.070161,-84.27524720000001
283,LPG,St George 76 - Circle K,636 W Florida Ave,Hemet,CA,CALIFORNIA,92543,33.7478031,-116.97776440000001
284,ELEC,UC Davis - Lot 49 Visitor Parking,La Rue Rd and Garrod Dr,Davis,CA,CALIFORNIA,95616,38.5344111,-121.76000259999998
285,ELEC,SCOPE - Norfolk,201 E Brambleton Ave,Norfolk,VA,VIRGINIA,23510,36.8521468,-76.2861968
286,ELEC,Virginia Commonwealth University (VCU) - N-Deck Parking Deck,615 N 10th St,Richmond,VA,VIRGINIA,23298,37.543387,-77.42953
287,ELEC,"Walgreens - Stone Mountain, GA #7608",5435 Five Forks Trickum Rd SW,Stone Mountain,GA,GEORGIA,30087,33.840326399999995,-84.1311413
288,ELEC,Starbucks/Jimmy John's Parking Lot,102 22nd St,Galveston,TX,TEXAS,77550,29.308233,-94.79273
289,ELEC,Fort Collins Senior Center,1200 Raintree Dr,Fort Collins,CO,COLORADO,80526,40.5559661,-105.0979855
290,ELEC,1888 CPE,1888 Century Park E,Los Angeles,CA,CALIFORNIA,90067,34.061156,-118.41344309999998
291,ELEC,Springfield - Courts Parking,220 5th Street,Springfield,OR,OREGON,97477,44.047691,-123.02013500000001
292,ELEC,FLORIDA   TECH,150 W University Blvd,Melbourne,FL,FLORIDA,32901,28.062423300000003,-80.6218815
293,ELEC,Westin Maui Resort & Spa,2365 Kaanapali Pkwy,Lahaina,HI,HAWAII,96761,20.919806,-156.694844
294,ELEC,Harry Green Chevrolet,Old Route 50 E,Clarksburg,WV,WEST VIRGINIA,26301,39.277617,-80.29960799999999
295,LPG,AmeriGas,6801 Mitchell Pkwy,Arlington,TX,TEXAS,76002,32.630437,-97.082296
296,ELEC,WELCOME TO PCC,1570 Colorado Blvd,Pasadena,CA,CALIFORNIA,91106,34.1451874,-118.1210632
297,ELEC,TARGET CORP,125 Shoreline Blvd,San Rafael,CA,CALIFORNIA,94901,37.955212,-122.49126389999999
298,ELEC,Broccolo Tree and Lawncare Garden Center,2755 Penfield Rd,Fairport,NY,NEW YORK,14450,43.1268249,-77.386031
299,ELEC,AC Transit,1177 47th St,Emeryville,CA,CALIFORNIA,94608,37.835118,-122.28376599999999
300,ELEC,Camelback Ford,1330 E. Camelback Road,Phoenix,AZ,ARIZONA,85012,33.510529999999996,-112.04785700000001
301,ELEC,COLGATE,Lally Ln,Hamilton,NY,NEW YORK,13346,42.817555,-75.5392648
302,LPG,West Texas Gas,429 N Highway 87,Tulia,TX,TEXAS,79088,34.5417734,-101.7764443
303,ELEC,City of Davis - Parking Lot,826 H St,Davis,CA,CALIFORNIA,95616,38.552017799999994,-121.7404759
304,ELEC,Park Place Regional Library,8145 Park Place Blvd,Houston,TX,TEXAS,77017,29.688140999999998,-95.276637
305,LPG,INDOT - Grantsburg Maintenance Unit,2696 Old State Rd 37,English,IN,INDIANA,47118,38.291897,-86.46866059999999
306,ELEC,Riverton Mitsubishi,80 W Motor Park Ave,Sandy,UT,UTAH,84070,40.554688,-111.89426499999999
307,ELEC,FNG FOX LOT,10201 West Pico Blvd.,Los Angeles,CA,CALIFORNIA,90067,34.0508782,-118.4121333
308,CNG,Trillium CNG - United Parcel Service - West Sacramento,1320 Shore St,West Sacramento,CA,CALIFORNIA,95691,38.5732516,-121.54623810000001
309,ELEC,East Hartford Public School - Department of Facilities,734 Tolland St,East Hartford,CT,CONNECTICUT,6108,41.78392,-72.6047
310,ELEC,City of Bowling Green - Parking Lot 2,125 S Prospect St,Bowling Green,OH,OHIO,43402,41.373988399999995,-83.648724
311,ELEC,Houston Central Library,500 McKinney,Houston,TX,TEXAS,77002,29.759034999999997,-95.37
312,ELEC,WALNUT CREEK,1390 N Broadway,Walnut Creek,CA,CALIFORNIA,94596,37.8991165,-122.05917360000001
313,CNG,SoCalGas - Riverside Base,3077 Cottage St,Riverside,CA,CALIFORNIA,92507,33.97151160000001,-117.371788
314,ELEC,Tumwater - Exit 102,6131 Capital Blvd SW,Tumwater,WA,WASHINGTON,98501,46.993663500000004,-122.90823799999998
315,CNG,Bee Green CNG,3099 Duss Ave,Ambridge,PA,PENNSYLVANIA,15003,40.619291499999996,-80.2263933
316,ELEC,Orr Nissan of Corinth,5650 S Stemmons Fwy,Corinth,TX,TEXAS,76210,33.157906,-97.06534
317,ELEC,JBG - Security Lane - Rockville MD,5515 Security Lane,Rockville,MD,MARYLAND,20852,39.041786,-77.111975
318,ELEC,Coda of Silicon Valley,4175 Stevens Creek Blvd,Santa Clara,CA,CALIFORNIA,95051,37.32399,-121.97399999999999
319,ELEC,Omak Inn,912 Koala Dr,Omak,WA,WASHINGTON,98841,48.4212278,-119.50527190000001
320,ELEC,Element Hotels - Ewing,1000 Sam Weinroth Rd,Ewing,NJ,NEW JERSEY,8628,40.27801132,-74.82046509
321,ELEC,Koko Marina Shopping Center,7192 Kalanianaole Hwy,Honolulu,HI,HAWAII,96825,21.278614,-157.70533400000002
322,LPG,Hopkins Propane,1904 E US 9,Stigler,OK,OKLAHOMA,74462,35.251,-95.1146
323,ELEC,Howell Mill LLC (Riverfront Parkway),1301 Riverfront Parkway,Chattanooga,TN,TENNESSEE,37402,35.041802000000004,-85.320298
324,ELEC,Town Center Nissan,2310 Barrett Lakes Blvd N,Kennesaw,GA,GEORGIA,30144,34.009954,-84.57675
325,LPG,Spalding Gas,415 W Solomon St,Griffin,GA,GEORGIA,30223,33.2488962,-84.2693589
326,ELEC,CARCHARGING,600 Grant St,Pittsburgh,PA,PENNSYLVANIA,15219,40.441505,-79.9951949
327,ELEC,FRED MEYER - #460 Salmon Creek,800 NE Tenney Rd,Vancouver,WA,WASHINGTON,98685,45.720603000000004,-122.66313500000001
328,ELEC,Delaware Welcome Center and Travel Plaza - Tesla,530 John F Kennedy Memorial Hwy,Newark,DE,DELAWARE,19702,39.662187599999996,-75.69113859999999
329,ELEC,Los Angeles County Sheriff - Twin Towers Detention Facility,450 E Bauchet,Los Angeles,CA,CALIFORNIA,90012,34.058696000000005,-118.230483
330,ELEC,NATIONAL GRID,3155 Niagara Falls Blvd,Amherst,NY,NEW YORK,14228,43.0394249,-78.8209183
331,ELEC,New Brunswick Parking Authority,7 Wall St,New Brunswick,NJ,NEW JERSEY,8901,40.4980374,-74.44537779999999
332,ELEC,Richfield Bloomington Honda,400 W 78th St,Richfield,MN,MINNESOTA,55423,44.8628848,-93.28522070000001
333,ELEC,Briggs Nissan of Lawrence,2300 W 29th Terrace,Lawrence,KS,KANSAS,66047,38.93029179999999,-95.2621851
334,ELEC,Middle Tennessee Electric Membership Corp - District Office,326 Saint Andrews Dr,Murfreesboro,TN,TENNESSEE,37128,35.843255,-86.446727
335,CNG,Fast Lane Travel Plaza,1501 N Airport Rd,Weatherford,OK,OKLAHOMA,73096,35.5392995,-98.6587119
336,CNG,Clean Energy - RTC Bonanza,300 W Bonanza Rd,Las Vegas,NV,NEVADA,89101,36.1759587,-115.1396179
337,ELEC,South Side Parking Garage (SSPG),Bizzell St/Lewis St,College Station,TX,TEXAS,77840,30.613220000000002,-96.33386
338,LPG,Menards,13441 S Route 59,Plainfield,IL,ILLINOIS,60585,41.637888399999994,-88.20291800000001
339,ELEC,350GREEN,10840 Katella Ave,Anaheim,CA,CALIFORNIA,92804,33.8029366,-117.943634
340,LPG,Blackhawk Propane,1000 Doner Dr,South Beloit,IL,ILLINOIS,61080,42.4859078,-89.04538609999999
341,LPG,Blossman Gas Inc,7794 Highway 45 N,Meridian,MS,MISSISSIPPI,39305,32.449326899999996,-88.627151
342,ELEC,AZALEA,4635 Firestone Blvd,South Gate,CA,CALIFORNIA,90280,33.9524131,-118.18790919999999
343,LPG,Bi-State Propane,5871 Reno Hwy,Fallon,NV,NEVADA,89406,39.48681,-118.874
344,LPG,U-Haul,5456 Main St,Lancaster,PA,PENNSYLVANIA,17520,40.0924123,-76.3491773
345,ELEC,Ontario International Airport,Terminal Way,Ontario,CA,CALIFORNIA,91761,34.0616,-117.5935
346,ELEC,350GREEN,2200 Hilltop Mall Rd,Richmond,CA,CALIFORNIA,94806,37.980725,-122.328355
347,ELEC,University of California Santa Cruz - West Parking,1156 High St,Santa Cruz,CA,CALIFORNIA,95064,36.9776244,-122.0543182
348,ELEC,148,148 First Street,Jersey City,NJ,NEW JERSEY,7302,40.7212965,-74.0401627
349,LPG,Moeder Oil,1002 N Main St,Pratt,KS,KANSAS,67124,37.655429999999996,-98.7391
350,ELEC,Colorado Mountain College - Rifle,3695 Airport Rd,Rifle,CO,COLORADO,81650,39.5202102,-107.73456750000001
351,ELEC,Riverhead Auto Mall,1800 Old Country Rd,Riverhead,NY,NEW YORK,11901,40.924952000000005,-72.70569990000001
352,ELEC,CCC,2870 Gateway Oaks Dr,Sacramento,CA,CALIFORNIA,95833,38.62197020000001,-121.52110449999999
353,LPG,U-Haul,11298 S Priest Dr,Tempe,AZ,ARIZONA,85283,33.341646999999995,-111.96341899999999
354,ELEC,CITY OF SOLVANG,1556 Mission Dr,Solvang,CA,CALIFORNIA,93463,34.5957527,-120.14345549999999
355,ELEC,Puyallup Nissan,101 Valley Ave NW,Puyallup,WA,WASHINGTON,98371,47.2071047,-122.2958044
356,LPG,Taylor Butane Co,3302 W 2nd St,Taylor,TX,TEXAS,76574,30.5634815,-97.4488915
357,CNG,Clean Energy - PS Energy - Lithonia,2490 Lithonia Industrial Blvd,Lithonia,GA,GEORGIA,30058,33.712794,-84.125795
358,LPG,Suburban Propane,110 Highway 99 N,Eugene,OR,OREGON,97402,44.0620974,-123.13546170000001
359,ELEC,"Walgreens - San Diego, CA #6094",3005 Midway Dr,San Diego,CA,CALIFORNIA,92110,32.749527,-117.20694499999999
360,ELEC,Kelly Nissan of Lynnfield,275 Broadway,Lynnfield,MA,MASSACHUSETTS,1940,42.51013629999999,-71.0092109
361,LPG,Frio Canyon Propane,633 US 83,Leakey,TX,TEXAS,78873,29.719479999999997,-99.7636
362,CNG,City of New York - Flushing Meadows Corona Park,11101 Corona Ave,Flushing,NY,NEW YORK,11368,40.740789,-73.849372
363,ELEC,Commons Municipal Parking Garage,60 Beattie Pl,Greenville,SC,SOUTH CAROLINA,29601,34.8530379,-82.3953179
364,ELEC,The Muller Company - Los Angeles - 5110,5110 W. Goldleaf Circle,Los Angeles,CA,CALIFORNIA,90056,33.98863,-118.367455
365,LPG,MFA Oil & Propane Co,20208 N Keota Landing Rd,Keota,OK,OKLAHOMA,74941,35.2557,-94.9219
366,ELEC,Mount Hood Ski Bowl West,87000 East Highway 26,Government Camp,OR,OREGON,97028,45.301908399999995,-121.773296
367,ELEC,TOWSON,Cross Campus Dr,Towson,MD,MARYLAND,21252,39.390910999999996,-76.60764250000001
368,ELEC,The Muller Company - Los Angeles - 5130,5130 W. Goldleaf Circle,Los Angeles,CA,CALIFORNIA,90056,33.988971,-118.36366399999999
369,ELEC,IRVINE CO OFC,545 San Nicolas Dr,Newport Beach,CA,CALIFORNIA,92660,33.615286600000005,-117.8714915
370,ELEC,Town of  Dyer - Town Hall,1 Town Sq,Dyer,IN,INDIANA,46311,41.492057,-87.522819
371,ELEC,"Walgreens - Aurora, CO #6513",15301 E Iliff Ave,Aurora,CO,COLORADO,80013,39.675265,-104.80917590000001
372,ELEC,Kwik Trip #317,1751 E Wisconsin St,Sparta,WI,WISCONSIN,54656,43.940289,-90.78625
373,CNG,Republic Services,832 Langsdale Ave,Indianapolis,IN,INDIANA,46202,39.796176,-86.1735818
374,ELEC,Volkswagen Group of America,500 Clipper Dr,Belmont,CA,CALIFORNIA,94002,37.5335013,-122.2723743
375,CNG,St Johns County,1625 Florida S.R. 16,St. Augustine,FL,FLORIDA,32084,29.912283000000002,-81.382775
376,ELEC,CARCHARGING,50 W San Fernando St,San Jose,CA,CALIFORNIA,95113,37.333901899999994,-121.88927439999999
377,CNG,Waste Management - Delaware Valley North,1224 Hayes Blvd,Bristol,PA,PENNSYLVANIA,19007,40.1211925,-74.8568815
378,ELEC,Salem Riverfront Park,200 Water St NE,Salem,OR,OREGON,97301,44.9424308,-123.04323049999999
379,LPG,Fair Propane,863 Highway 12,Kosciusko,MS,MISSISSIPPI,39090,33.068336800000004,-89.5625151
380,ELEC,Downey Nissan,7550 Firestone Blvd,Downey,CA,CALIFORNIA,90241,33.946203999999994,-118.14571799999999
381,LPG,U-Haul,1641 Civic Center Dr NW,Rochester,MN,MINNESOTA,55901,44.030825,-92.48439
382,ELEC,TARGET CORP,4601 2nd St,Davis,CA,CALIFORNIA,95618,38.5539587,-121.69970149999999
383,ELEC,Jackie Cooper Nissan,9898 S Memorial Dr,Tulsa,OK,OKLAHOMA,74133,36.021440999999996,-95.88767790000001
384,ELEC,Sultan - Hwy 2 & 3rd St,320 Main St,Sultan,WA,WASHINGTON,98294,47.862157,-121.816597
385,ELEC,Alexander Nissan - Cool Springs,212 Comtide Ct,Franklin,TN,TENNESSEE,37067,35.9569403,-86.8090886
386,ELEC,Lewisville Autoplex,1515 S Stemmons Fwy,Lewisville,TX,TEXAS,75067,33.024162,-96.989113
387,ELEC,Apple Nissan,1510 Whiteford Rd,York,PA,PENNSYLVANIA,17402,39.981561,-76.69913299999999
388,ELEC,Carnegie Museum,4400 Forbes Ave ,Pittsburgh,PA,PENNSYLVANIA,15213,40.443504100000006,-79.9495881
389,ELEC,"Shores, LLC.",4201 VÃÂ­a Marina,Marina del Rey,CA,CALIFORNIA,90292,33.9784671,-118.4595994
390,LPG,Mid-Georgia Propane,4262 Interstate Dr,Macon,GA,GEORGIA,31210,32.830855699999994,-83.72895890000001
391,ELEC,CITY OF GR PARK,50 Ottawa Ave NW,Grand Rapids,MI,MICHIGAN,49503,42.9638062,-85.6715012
392,LPG,WTG Fuels,901 N 2nd St,Floydada,TX,TEXAS,79235,33.9920451,-101.34118199999999
393,ELEC,Gladstone Nissan,19505 SE McLoughlin Blvd,Gladstone,OR,OREGON,97027,45.3799237,-122.60424679999998
394,ELEC,Causeway Nissan,435 Route 72 W,Manahawkin,NJ,NEW JERSEY,8050,39.700208,-74.272339
395,ELEC,Rafting in the Smokies Hartford,3595 Hartford Rd,Hartford,TN,TENNESSEE,37753,35.816939,-83.145014
396,ELEC,CONSUMERSENERGY,530 Willow St,Lansing,MI,MICHIGAN,48906,42.7510653,-84.5600745
397,ELEC,City of Bellevue - Bellevue Service Center,2901 115th Ave NE,Bellevue,WA,WASHINGTON,98004,47.63811493,-122.1882
398,ELEC,SIERRA COLLEGE,250 Sierra College Drive,Grass Valley,CA,CALIFORNIA,95945,39.235783500000004,-121.046444
399,ELEC,KAUFMAN FIN GRP,18302 Highwoods Preserve Pkwy,Tampa,FL,FLORIDA,33647,28.1361164,-82.374688
400,ELEC,"Walgreens - Oregon City, OR #3801",1310 Molalla Ave,Oregon City,OR,OREGON,97405,45.336162,-122.591209
401,ELEC,Bob Moore Nissan of Tulsa,8190 E Skelly Dr,Tulsa,OK,OKLAHOMA,74129,36.121359999999996,-95.8839
402,ELEC,Northwoods Nissan,2039 N Susquehanna Trail,Hummels Wharf,PA,PENNSYLVANIA,17831,40.836286,-76.83465600000001
403,ELEC,King County - King County Van Distribution Center,18655 NE Union Hill Rd,Redmond,WA,WASHINGTON,98052,47.67584,-122.091467
404,CNG,Questar Fueling - San Antonio,5348 FM 1346,San Antonio,TX,TEXAS,78220,29.4208688,-98.3859817
405,ELEC,Kwik Trip #316,10 Denver Ave SE,Hutchinson,MN,MINNESOTA,55350,44.871014,-94.37621999999999
406,ELEC,"Walgreens - Chula Vista, CA #2623",1111 Third Ave,Chula Vista,CA,CALIFORNIA,91911,32.613528,-117.068816
407,CNG,Naples Phillips 66,1521 S 1500 E,Naples,UT,UTAH,84078,40.4337484,-109.4993989
408,ELEC,St Pete Beach City Hall,155 Cory Ave,St. Pete Beach,FL,FLORIDA,33706,27.744,-82.7475
409,ELEC,InfoStructure Inc,314 N 22nd Ave,Humboldt,TN,TENNESSEE,38343,35.8222071,-88.90755340000001
410,LPG,Active Enterprises Inc,1318 N Pacific Ave,Long Beach,WA,WASHINGTON,98631,46.360704,-124.053964
411,ELEC,Cafe Yumm! - On Broadway,730 E Broadway,Eugene,OR,OREGON,97401,44.049726,-123.08143419999999
412,CNG,Hearst Castle,750 Hearst Castle Rd,San Simeon,CA,CALIFORNIA,93452,35.650998200000004,-121.18568300000001
413,ELEC,MAUI OCEAN CLUB,100 Nohea Kai Dr,Lahaina,HI,HAWAII,96761,20.9158039,-156.69508359999998
414,ELEC,Westar Energy - Shawnee Service Center,23505 W 86th St,Shawnee,KS,KANSAS,66227,38.971247999999996,-94.85998599999999
415,CNG,CNG 4 America - Katy,24985 Katy Fwy,Katy,TX,TEXAS,77494,29.7846686,-95.8011803
416,ELEC,CARCHARGING,418 Quincy Ave,Quincy,MA,MASSACHUSETTS,2169,42.2392068,-70.983317
417,ELEC,Southern Connecticut University,34 Wintergreen Ave,New Haven,CT,CONNECTICUT,6515,41.33332539999999,-72.9502064
418,ELEC,PALO ALTO CA,Bryant St,Palo Alto,CA,CALIFORNIA,94301,37.44651029999999,-122.1621399
419,ELEC,ShopRite Plaza,2333 Nott St E,Niskayuna,NY,NEW YORK,12309,42.8165908,-73.8898536
420,LPG,U-Haul,387 Swannanoa River Rd,Asheville,NC,NORTH CAROLINA,28805,35.579327,-82.51824
421,ELEC,CITYOFSANTAROSA,100 Santa Rosa Ave,Santa Rosa,CA,CALIFORNIA,95404,38.4378005,-122.71183400000001
422,ELEC,Deacon Jones Nissan,1220 W Grantham St,Goldsboro,NC,NORTH CAROLINA,27530,35.399575,-78.01511500000001
423,LPG,Miller Gas Co,1420 W Main St,Tremonton,UT,UTAH,84337,41.7111648,-112.19022779999999
424,CNG,SunLine Transit Agency,83255 Highway 111,Indio,CA,CALIFORNIA,92201,33.714358000000004,-116.211564
425,ELEC,Menlo Park Mall - Tesla,55 Parsonage Rd,Edison,NJ,NEW JERSEY,8837,40.547671,-74.3364339
426,ELEC,707 BROADWAY,707 Broadway,San Diego,CA,CALIFORNIA,92101,32.71556330000001,-117.1580807
427,ELEC,McGrath Nissan,945 E Chicago St,Elgin,IL,ILLINOIS,60120,42.0337742,-88.2552647
428,LPG,Mr C's Ace Hardware,1201 Precinct Line Rd,Hurst,TX,TEXAS,76053,32.8322186,-97.18651209999999
429,ELEC,Walmart #3883 - Kapolei HI,91-600 Farrington Highway,Kapolei,HI,HAWAII,96707,21.340984,-158.07556399999999
